IDEAS – Initiatives in Development Empowerment & Awareness Society,"Tiruvuru, Krishna",Krishna,avvarishouri@yahoo.co.in,91-8673-253558,,NOT AVAILABLE,Resource mobilization
India Evangelical And Educational Rural Development,"34/22, Opp. Meenakshi Garden",Prakasam,ieerdngo@gmail.com,NOT AVAILABLE,99085 46227,,"Adolescent Girls Welfare, Agriculture, Animal Welfare, Development (General), Indigenous Knowledge, Livelihood, Local Self Governance (Panchayati Raj), Old Aged Welfare, Pollution, Tribal Issues, Women Development/Welfare, Women’S Issues, Yoga, Youth."
HSSDSS – Harshavelli Samskruthika Sanghika Dharmika Seva Sanstha,"Neelammacolony, 2nd Line, 14-1012, Palakonda",Srikakulam,harshavelli@yahoo.com,91-8941-220717,,NOT AVAILABLE,Oldage home.
Indian Child Care Foundation,"1-17/1, Kakinada",East Godavari,mohansudhakar@gmail.com,NOT AVAILABLE,87901 33884,,"Advocacy On Social Issues, Child Labour, Child Rights, Child Welfare, Community Development, Education, Food And Nutrition, Governance, Human Development, Human Rights, Medical Relief, Shelter Home, Social Awareness."
IndiaYouth For Society,"7-311-A, Hanumanthuwaka",Visakha Patnam,indiayouthforsociety@gmail.com,NOT AVAILABLE,99519 58686,0802709797,"Cancer Patients Help, Child Rights, E-Governance, E-Learning, Environment, Health, Hiv/Aids, Human Rights, Legal Awareness, Local Administration, Plantation, Volunteers, Waste Management, Youth."
Information Cultural Development Society,"Uppugundur, Ng Padu Mandal, Prakasam",Prakasam,icdsocietytegra@gmail.com,NOT AVAILABLE,89777 91979,,Social Work
IFIRD – Institute for Integrated Rural Development,"Bapatla, Vijyalakshm",Guntur,ifird@rediffmail.com,91-8646-226161,,NOT AVAILABLE,Livelihood
Integrated Development Society,"7/57-B, Cement Nagar",Kurnool,"idscnagar @rediffmail.com , ids2002@yahoo.com",91-8516-244411,,NOT AVAILABLE,"Social, cultural, educational, religious."
Hope Charitable Trust,"S 4, City Villa Apartment, New Venkojipalem",Visakhapatnam,info@hopecharitabletrust.com,,91-99123 73654,NOT AVAILABLE,"Education, health, old age care."
Indira Minorities Mahila Commiittee,Cobald Pet,Guntur,immc.gnt@gmail.com,NOT AVAILABLE,97036 60436,,"Rural Development, Sanitation, Self Help Groups, Shelter Home, Social Awareness, Training, Urban Development, Women’S Issues, Tailoring Centre, Embroidery, Wax Making. Agarbathi, Leaf Plates Making, and Disposable Items Making, Pickles Making."
Impressive Social Development Organisation,"5-67, Main Road, Kovvuru Mandal",West Godavari,impressivengo@gmail.com,NOT AVAILABLE,94404 13427,,Disadvantaged Communities Community Support.
Integrated Needy Development Intiative Asociation,"1-421, Travelers Bunglow Area",Guntur,india_ngo@hotmail.com,91-864-5233606,,NOT AVAILABLE,
Integrated Rural Development Society,"Sanjeevaraopet, Prakasam",Prakasam,irds_srp@yahoo.co.in,,91-99120 42086,NOT AVAILABLE,To enrich the people.
IGA Committee,"61-7-8, Gouthmi Nagar, Vijayawada",Krishna,projectsvg@yahoo.com,,91-93922 71340,NOT AVAILABLE,"Seed, agriculture development, women folk."
Integrated Rural Educational Society,"7/40 NTR Colony, Kuppam",Kuppam,principalires.edu@gmail.com,91-8570-255922,,NOT AVAILABLE,Adopt girl child education and avoid child labour
Integrated Rural People Welfare Association,"4-5-109, Krishna Nilayam, Kottavalasa, Parvathipuram",Vizianagaram,irpwa.ge@gmail.com,,"91-94416 05890, 91-93468 59144",NOT AVAILABLE,Non profit motive to help the needy.
Interface National Devolopment Inovative Society,"17-341, T V Naidu St",Chittoor,jms_pop@yahoo.com,91-8572-231222,91-94416 01033,NOT AVAILABLE,Social and educational development.
Integreted Rural Devalopment Society,"44/87-F4, Prakashnagar",Kurnool,irdssociety@yahoo.com,,91-98663 15125,NOT AVAILABLE,"Health, childern care, education development, women development, eradication of child labour, agricultural development, income genaration."
Interior Outreach Ministries Association,"P.O.Box 8, Visakhapatnam",Visakhapatnam,spkeleti@gmail.com,91-8932-226771,91-98494 94912,NOT AVAILABLE,
Intigretd Rural Developent Society,"44/86 F 4, Prakhash Nagar",Kurnool,irdssociety@yahoo.com,91-8518-226125,,NOT AVAILABLE,
Inter Face Educational & Social Development Society,"17-341, Tv Naidu Street",Chittoor,"interfacesociety@yahoo.com , jms_pop@yahoo.com",91-8572-231222,91-99668 68470,NOT AVAILABLE,Educational and social development.
Integrated Community Action for Rural Development,"Aldu, Saravakota",Srikakulam,icardorg@gmail.com,91-8946-257289,,NOT AVAILABLE,Rural development.
International Animal & Birds Welfare Society,"Jeevashram, Guttur",Guttur,iaabws@gmail.com,91-8555-201014,91-94405 66121,NOT AVAILABLE,Animal care.
Integrated Farmer & Women Development Organization,"19-12/512 Bairagi Patteda, Tirupati",Chittoor,krishna_ifawdo@rediffmail.com,,91-98485 55659,NOT AVAILABLE,"Agriculture, animal husbandry."
Jagruthi Social Service Organisation,"3-90-A Main Road, Tatakuntla",Krishna,,,91-99894 75977,NOT AVAILABLE,"Ment for social justice, rural education, health, self employment, assist to desabiled and old persons."
Jana Chaitanya Samagrabhivrudhi Sangam,,Kadapa,brahmachem@yahoo.co.in,NOT AVAILABLE,"73311 38443, 85622 44951",,"Child Rights, Child Welfare, Community Development, Corporate Social Responsibility, Cultural Heritage. Micro-Enterprises, Natural Resource Management, Ngo Management, Pollution, Rural Development, Sanitation, Self Help Groups, Social Awareness."
Jana Chetana,"Palakonda, Srikakulam",Srikakulam,s.sanapala@rediff.com,91-8941-250470,91-98857 54766,NOT AVAILABLE,Development(General)
JAGRUTHI,"53-1-334, Christuraja Puram, Vijayawada",Krishna,Jagtuthi_org@ Yahoomail.Com,,91-92464 76636,NOT AVAILABLE,To work for the development of dalits.
Jai Sai Educational & Rural Development Society,Tirupati,Tirupati,reddysreedhar65@gmail.com,91-877-6585483,91-99897 25927,NOT AVAILABLE,Education.
IRS – Innovative Rural Services,"Holistic Development of Women and Children, Chirala",Prakasam,irschildren@gmail.com,91-8594-202260,91-96185 92910,NOT AVAILABLE,"Education, nutrition, health, medicines, self-help groups, vocational."
IRDS – Integrated Rural & Urban Development Society,"37-1-409 (90), Bhagya Nagar, 5th Line, Ongole",Prakasam,irdsapr2009@gmail.com,,91-93904 12979,NOT AVAILABLE,To get assistacne for continuing the home for the aged.
JB Women Welfare Society,"Pulivendla, Cuddapah",Cuddapah,,,91-98662 03400,NOT AVAILABLE,Charity
Jeevan Jyothi S.I.R.D,"Dwaraka Nagar, Visakhapatnam",Visakhapatnam,jeevanjyothisird@yahoo.com,91-891-2751745,,NOT AVAILABLE,"Economic, environment, cultural, child, women, youth, education."
Jeevana Human Service Organization,"Jeevana Eye Hospital, Gudivada",Krishna,pushkalkl2002@yahoo.com,91-8674-245590,,NOT AVAILABLE,Vimala Devi
Jeevan Sadan,"Beside Sims College, Mangaldas Nagar",Guntur,gntd.jeevansadan@yahoo.com,,91-99662 13106,NOT AVAILABLE,Community health programme.
Janjeevansangh,"Vanthadapalli, Kindangi, Paderu, Mandel",Vishakapatnam,janjeevansangh@gmail.com,NOT AVAILABLE,85000 96304,,Social Work.
Integrated Rural Development Society,"Indira Nagar, 2nd Line",Anantapur,ukd_irds@rediffmail.com,,91-98495 69367,NOT AVAILABLE,"Health, education, sanitation."
Jana Jagruthi,"1-65-7/5, Seetharampuram, Tuni",East Godavri,chakri_law@rediffmail.com,91-8845-252149,91-94403 40525,NOT AVAILABLE,Rural development
Jesus Christ Youth Fellowship,"82-51, Shareen Nagar",Kurnool,amenson@rediff.com,,91-99666 47689,NOT AVAILABLE,Social work
Jawahar Urban and Rural Development Society,"D No.12/632- AIA, Near Jayamanemma Kalyanamantapam",Anantapur,,91-8555-223621,,NOT AVAILABLE,"Aged, Agriculture, Employment, Rural Development, Training, Urban Development."
JESSS – St.Johns Economical & Social Service Society,"Eluru, West Godavari",West Godavari,"jesss.ind@gmail.com , alexes_inti@yahoo.co.in",91-8812-250252,,NOT AVAILABLE,Voluntary organization.
JMWEA,"Eastern Street, Eluru",West Godavari,jmweak@gmail.com,,91-91330 80242,NOT AVAILABLE,
Jina Welfare Society,Bheemili,Visakhapatnam,jinawelfaresociety@gmail.com,NOT AVAILABLE,95818 53973,,"Awareness Generation, Child Labour, Child Rights, Child Welfare, Climate Change, Community Development, Corporate Social Responsibility, Development (General), Disaster Management, Health, Medical Relief, Old Aged Welfare, Orphanage, Plantation, Youth."
Justified Action & Training for Tribal Upliftment,"Rayaghada Road, PO Vikramapuram",Vizianagaram,,91-8963-262602,,NOT AVAILABLE,Development(General)
Kadabooradwhani Charitable Trust,"17-19/1-10, Peter Street, Pezzonipet",Vijayawada,livingwatersbc@yahoo.co.in,91-866-2570467,91-99599 50467,NOT AVAILABLE,"Education, health, child development, rural development, disability, old age care."
Kalluru Raja,"B-5, Upstairs, Rcm Buildings, Devanagar, Near Railway Gate",Kurnool,crdsss_1995@rediffmail.com,,91-98665 00534,NOT AVAILABLE,"Women and children, child labour."
Kalpana Rural Development Society,"7/15/5, Near Judicial Court, Dhone",Kurnool,societykalpana@gmail.com,NOT AVAILABLE,99482 59816,08518-220004,"Agriculture, Awareness Generation, Consumer Issues, Disability, Disaster Management, Distance Learning, Employment, Environment, Food And Nutrition, Labour, Livelihood, Local Self Governance (Panchayati Raj), Rural Development, Self Help Groups, Sustainable Development, Traditional Health, Urban Development, Volunteers, Waste Management, Women’S Issues Capacity Building Human Issuess."
Jyothi Swarup Educational Society,"12-6-38/2, Bantrotula Vari Street, Gunupudi, Bhimavaram",West Godavari,,,91-99123 00467,NOT AVAILABLE,Education.
Karunya Charitable trust,"114, Aphb Colouny",Tadepalligudem,karunyacharitabletrust.tpg@gmail.com,NOT AVAILABLE,94409 85088,08818-244689,"Agriculture, Animal Health, Animal Welfare, Anti Drug Campaign, Child Welfare, Climate Change, Consumer Issues, Disability, Employment, Environment, Food and Nutrition, Forest Management, Hiv/Aids, Human Rights, Livelihood, Old Aged Welfare, Orphanage."
Jmhumanity Trust,"Plot 261, 6 line, Pn Colony",Srikakulam,jmhumanitytrust@gmail.com,NOT AVAILABLE,96768 18558,,"Adolescent Girls Welfare, Advocacy On Social Issues, Child Welfare, Community Development, Development (General), Disability, Disadvantaged Communities, Forest Management, General – Social Welfare, Governance, Herbal Medicine, Human Development, Human Rights, Indigenous Knowledge, Local Administration, Orphanage, Peace, Plantation, Public Administration, Sanitation, Science And Technology, Society And Economy, Traditional Activist (Guni) Mobilisation, Tribal Issues, Urban Development, Women Development/Welfare, Women’S Issues."
Karuna Educational Society,Sivanagat Colony,Prakasam,lifecare.irds@gmail.com,NOT AVAILABLE,99667 65806,,"Anti Drug Campaign, Art And Craft, Art And Culture, Awareness Generation, Ayurveda, Development (General), Distance Learning, Economics And Finance, Education, Employment, Environment, General – Social Welfare, Hiv/Aids, Human Development, Information And Communications Technology, Irrigation, Labour, Law, Legal Awareness, Library, Media, Medical Relief, Mentally Handicapped Persons, Minorities, Old Aged Welfare, Peace, Physically Disabled, Plantation, Public Administration, Rehabilitation, Research, Rural Development, Sex Workers Welfare, Social Awareness, Women Development/Welfare, Women’S Issues, Youth."
Karunya Integrated Rural Development Society,"26/604, 17 – A, Venkatachalam Colony, Nandyal",Kurnool,midde_charles@yahoo.com,91-8514-246604,,NOT AVAILABLE,"child labour, women empowerment."
KCC Help Line Rural Development Society,"107, Dasukuppam, Satyavedu",Chittoor,"helplinerds_2002@live.in , maryhelendy@yahoo.co.in",91-8576-227395,"91-91771 87002, 91-94403 01014",NOT AVAILABLE,"Do Sustainable Projects for the benift of rural poorest villagers, without discreminations."
Jesus Christ Outreach Ministries,"18/87-1201-SP-18-A, Kurnool",Kurnool,jcomorg@gmail.com,,91-95500 82781,NOT AVAILABLE,
Karunya Educational Society,"Sagar Complex, Airy Farm, Kakinada",East Godavari,karunya_education@yahoo.com,91-884-2345977,,NOT AVAILABLE,Networking
Karuna Nilayam,"Karuna Nilayam, Vizinagaram",Vizinagaram,sukumar46@rediffmail.com,,91-94401 94228,NOT AVAILABLE,Rural and tribal area development.
Jyothi Christian Educational Academy,Nellore,Nellore,gospelpreachersoldagehome@ymail.com,,91-94930 27227,NOT AVAILABLE,Preachers oldage home.
Kovel Foundation,"MIG-58 B, Lawson’s Bay Colony",Vishakhapatna,kovel@rediffmail.com,91-891-2531804,,NOT AVAILABLE,"Development(general), disadvantaged communities, economics and finance, environment, forestry, livelihood, micro-enterprises, poverty, rural development, tribal issues."
KGASS,"3/94-1, Banigisahebpet, Gudur, S.P.S.R.",Nellore,kgassorganisation@gmail.com,91-8624 252012,91-99591 09012,NOT AVAILABLE,"Health, women empowerment, sanitation etc"
Kranthi Sanskrutika Mariyu Grameen Abhivruddhi Sangam,"Door No. 3-184, Sarada Nagar, 3rd Lane, Narsipatnam",Visakhapatnam,bujjiaudiovideo@rediff.com,91-8932-224889,91-98660 25281,NOT AVAILABLE,"Watar, health."
King’s Social Services Association,"3-52 Main Road, Burugupudi",East Godavari,kingssocialservicesassociation@gmail.com,91-883-6452350,,NOT AVAILABLE,
Kesali Rural Development Service Society,"8-31-124, Thotapalem",Vizianagaram,kesalimacs@yahoo.co.in,,91-92466 60990,NOT AVAILABLE,Livelihood
Konaseema Association for Rural Developement,"3-163/2, Near Police Station",East Godavari,kard_@sify.com,,91-98490 14609,NOT AVAILABLE,Education development.
Krupa Educational Society,"87-1253, Nagireddy Revenue Colony",Kurnool,kes@yahoo.com,,91-99896 41829,NOT AVAILABLE,Education.
Krishna Zilla Schedule Tribe Welfare Society,"Puriti Gadda, Challapalli",Krishna,welfaresociety995@gmail.com,91-8671-224515,91-93462 23302,NOT AVAILABLE,Rural socio economic development.
Kusuma Voluntary Service & Educational Society,"Revenue Colony, East Godavari",East Godavari,rajanagaram@yahoo.com,,91-99854 20191,NOT AVAILABLE,"Agriculture, income generation, environment, SHG."
Krushi Orthpaedic Welfare Society,"50-40-1/1, P & T Colony",Visakhapatnam,helplineforthedisabled@gmail.com,91-891-2551656,,NOT AVAILABLE,Employment
KRDES – Kurnool Rural Development & Educational Society,Kurnool,Kurnool,repallesurya@yahoomail.com,,91-93938 29997,NOT AVAILABLE,Educational and rural development.
Koyyana Educational & Welfare Society,"Vekateswaranagar, 13-140, Chipurpalli",Vizianagaram,kews_9@yahoo.com,,91-99638 17799,NOT AVAILABLE,To eracadicate unemployment and to provide jobs for rural youth.
Laawa,"19-23, Brindavanam, Payakaraopeta",Visakhapatnam,laawaindia@gmail.com,NOT AVAILABLE,"94919 44101, 88542 52566",,"Advocacy On Social Issues, Education, Hiv/Aids, Human Development, Human Rights, Media, Ngo Management, Right To Information, Water, Women Development/Welfare."
Lakshmi Adarsh Welfare Association,"Brindavanam, Payakaraopeta",Visakhapatnam,laawaindia@gmail.com,NOT AVAILABLE,"94919 44101, 88542 52566",,"Information And Communications Technology, Intellectual Property, Labour, Law, Legal Awareness, Library, Livelihood, Local Self Governance (Panchayati Raj), Medical Relief, Mentally Handicapped Persons, Ngo Management, Old Aged Welfare, Orphanage, Peace, Physically Disabled, Plantation, Pollution, Population, Poverty, Rehabilitation, Research, Rural Development."
Lavanya Little Flower Educational Society (Lalifes),"Tirupati Rural Mandal, Pudupatla",Chittoor,boddu1368@gmail.com,NOT AVAILABLE,"99666 25925, 98850 42793",,Social Work.
Lakshmi Mahila Mandali,"Cherloyadavalli, Atmakur",Spsr Nellore,spkss08@yahoo.com,,91-94413 71801,NOT AVAILABLE,Women empowerment and micro finance.
LEADS – Laypeople Education & Development Society,"1-152, Tamarapalli Colony, Zaduru, Narsannapeta",Srikakulam,leadsorg@yahoo.com,91-8942-276637,91-94409 63237,NOT AVAILABLE,"Rural development, education, child development."
Lepakshi Foundation,"May-73, Bellary Road",Anantapur,pavan.k@lepakshifoundation.org,91-8554-270166,,NOT AVAILABLE,"Animal health, community development & community livelihoods."
KRDS,"Aladapalli, Amarapuram, Madakasira",Anantapur,raghu_service4u@yahoomail.com,91-8493-262328,,NOT AVAILABLE,"Education, rural development, health, environment, women and child, watershed."
Life Changers Ministries,"Kathipudi, East Godavari",East Godavari,lcm4india@yahoo.in,,91-99122 41430,NOT AVAILABLE,"Education, empowerement."
Life in Fine Environment Trust,"24-43-2, Vuda Colony, Pethakantayada",Visakhapatnam,dajore@gmail.com,NOT AVAILABLE,95977 03710,,"Agriculture, Animal Welfare, Awareness Generation, Climate Change, Community Development, Education."
Life Vision,"29-12-8, Lalita Colony, Dabagardens",Visakhapatnam,ourlifevision@gmail.com,91-891-6587113,91-97047 47952,NOT AVAILABLE,"Rural development, child development, education, health, old age care, women empowerment, NRM etc."
LAYA,"501, Kurupam Castle",Visakhapatnam,laya@sancharnet.in,91-891-2548071,,NOT AVAILABLE,Community development.
Light of Life Ministries,"3-57, Santhosh Nagar, Kakinada",East Godavari,"statecoordinator@gmail.com , lol@ymail.com",,91-94902 41122,NOT AVAILABLE,Children development
Life Urban & Rural Devolopment Welfare Society,"K.Suresh Reddy, Kothachamlapalli, Lalepalli, Chilamathur",Anantapur,lurdsociety@gmail.com,,91-99082 66060,NOT AVAILABLE,Social service rural development.
Krushna Seva Samiti,"21/200, Batchupet, Machilipatnam",Krishna,krushnasevaSamiti@gmail.com,,91-98495 49535,NOT AVAILABLE,"women, child development, employment generation, agriculture development, environmental protection and development, education, health."
Light Society,"Gollanapalli, Krishna",Krishna,ambofchrist@yahoo.co.in,91-8676-285683,,NOT AVAILABLE,Child development
Living Light Urban & Rural Development Society,Kuchipudi,Krishna,johnbabuforlord@gmail.com,NOT AVAILABLE,98661 17331,08671-340828,"Community Development, Education, General – Social Welfare, Orphanage, Social Awareness, Water To Help The Poor And Needy People."
Leprosy Rehabilitation Project,"4-143, Near Railway Over Bridge",Guntur,lrp_mgiri@yahoo.com,,91-94402 41017,NOT AVAILABLE,POID Programme (prevention of impairment and disability)
Lives Blood World Organization,"Near Panchayat Raj Office, Thalluru,Bogole Mandal,",Spsr Nellore,livesbloodworldnellore@gmail.com,NOT AVAILABLE,95537 17721,,"Awareness Generation, Ayurveda, Blindness, Child Labour, Child Welfare, Disaster Management, Education, Environment, Gender, General – Social Welfare, Health, Hiv/Aids, Labour, Mentally Handicapped Persons, Old Aged Welfare, Orphanage, Physically Disabled, Plantation, Population, Rehabilitation, Social Awareness, Trafficking Of Women, Volunteers, Women Development/Welfare, Women’S Issues."
Loyola Organisation For Rural Development Society,"46/517-3-3, Budhwarpet",Kurnool,loyolaorganisation@gmail.com,NOT AVAILABLE,94405 74457,08518-277391,Social Work.
MAARPU,"51-5-27, Media House",Vijayawada,maarpu_india@yahoo.com,91-866-2454647,,NOT AVAILABLE,"Environmental protection, education, health care, adolscent girls."
Little Gems Welfare Assosiation,"Ponnur, Guntur",Guntur,littlegemswelfare@yahoo.co.in,,91-92464 98950,NOT AVAILABLE,Education
Madeena Arbaic Educational Rural Development Society,"Pedapalli, Puttaparthi",Anantapur,maerds74@yahoo.com,,91-94413 88066,NOT AVAILABLE,Rural development.
Madeena Mahila Mandali,"20-2-548/A-7, Maruti Nagar, Tirupati",Chittoor,madeena.mahila@gmail.com,91-877-6991091,,NOT AVAILABLE,"Women & child development, rural development, family & health welfare, microfinance, disability etc."
Mahila Margadarshi,"18, Lakshmi Nagar",Srikakulam,mmd_org@yahoo.com,91-894-2220174,,NOT AVAILABLE,Service to the poor and needy people.
MADAT – Minorities Association for Development Awareness & Training,"17/209, Kondapeta",Kurnool,madatshafi@gmail.com,,91-94408 38679,NOT AVAILABLE,Aware the people and development them.
Manaskshetra Organization,"Door No. 20/278-A, Vishnu Vihar, Chilakalapudi, Machilipatnam",Krishna,pawandheer@gmail.com,,"91-98858 88531, 91-98858 88541",NOT AVAILABLE,Indianism – World Peace
LORDS – Living Organization Rural Development Society,"55-4-102, H.B.Colony",Visakhapatnam,lords_org@yahoo.com,91-891-2732338,91-98499 01383,NOT AVAILABLE,Women empowerment.
Make A Smile Welfare Society,"53-40-12/6/2, Madhilapalam",Visakhapatnam,makeasmilesociety@gmail.com,NOT AVAILABLE,94902 85319,,"Agriculture, Climate Change, Community Development, Corporate Social Responsibility, Development (General), Disaster Management, Education, Employment, Environment, General – Social Welfare, Health, Hiv/Aids, Ngo Management, Plantation, Pollution, Rural Development, Sanitation, Sustainable Development, Tribal Development, Urban Development, Water, Women Development/Welfare."
Lace Knitting And Rural Development Association,Gowtham Nagar,Palakole,lrdaap@gmail.com,NOT AVAILABLE,99892 41789,08814-229666,"Rural Development, Self Help Groups, Women Development/Welfare, Women’S Issues."
Mantra Seva Society,"Dharmavaram Bazar, Kalyanadurg",Anantapur,mns_rao45@yahoo,91-8497-220496,,NOT AVAILABLE,"Agriculture, health."
Margadarsi Cultural & Social Association,"Intur, Amruthalur",Guntur,margadarsiindia@gmail.com,,91-98661 64143,NOT AVAILABLE,Environment.
Mankind Relief Mission,"Gudur, Nellore",Nellore,syed.jannath@hotmail.com,91-8624-220008,,NOT AVAILABLE,"Serve the down trodden orphans, widows, street children and the destitute."
Lyny – Love Your Neighbour as Yourself,"LIG 98, Uda Colony, Rajiv Nagar, Payakapuram, Vijayawada",Krishna,denny_vig@yahoo.com,,91-98490 22920,NOT AVAILABLE,Serve god and serve nation.
Margadarshi Action for Social Service,"19-8-83 B/5, SBI Colony, Tirupati",Chittoor,margdarshi@rediffmail.com,,91-99595 53939,NOT AVAILABLE,"Environment, sanitation, health, hygiene, child labour."
Masters Assembly On Social Service (MASS),"1-329-A, Kothapalam, Gnagavaram Road, Darsi",Prakasam,massngodarsi@gmail.com,NOT AVAILABLE,96032 12588,,Social Work.
MASS – Maharshi Abhyudaya Seva Samstha,"Tirupathi, Chittoor",Chittoor,mass96@gmail.com,91-877-2220578,,NOT AVAILABLE,"Women empowerment, children health, nutritional, human right."
MD Educational & Cultural Society,"Gurramkonda, Reddyvari Street",Chittoor,mdecs@yahoo.com,,91-94407 98284,NOT AVAILABLE,Development of poor and needy peoples.
Matha Socio Educational Society,"1-101, 10, Bollavaram",Kurnool,"mathango@rediffmail.com , vmuralireddy@rediffmail.com",91-851-3200094,,NOT AVAILABLE,
MESRO – Mother’s Educational Society for Rural Orphan,"16-472, Beside, ADB.[SBI], Sriramnagar Colony",Chittoor,mesro2008@gmail.com,,91-99669 54416,NOT AVAILABLE,Women and child.
Mitra Society for Rural Education & Development,"Training Center, Amarapuram",Anantapur,mitra_anantapur @yahoo.con,,91-99858 67486,NOT AVAILABLE,Rural development.
MERSE – Minny Educational & Rehabilitation Society for Emaciated,"24-8-151/A Venkateswara Colony, Kakinada",East Godavari,redyf@rediffmail.com,91-884-2353942,,NOT AVAILABLE,"Education, health, social service and rehabilitation."
Mother Society (Miracle Organization Towards Health and Education Remedial Society),"22, Srinivasa Complex, Srinivasa Nagar, Nandyal",Kurnool,mothersociety.org@gmail.com,NOT AVAILABLE,99592 41789,0851-4222677,Social Work.
Mother Teresa Foundation,Porumamilla,Porumamilla,sunnyprajju@yahoo.co.in,NOT AVAILABLE,88857 48925,,"Mentally Handicapped Persons, Orphanage, Wildlife, Youth."
Mother Teresa Foundation,"F-3, Mythrivanam Apartments",Rajahmundry,mtfoundation@redifmai.com,91-833-2471812,,NOT AVAILABLE,"education, health, downtrodden children, women empowerment."
Mother Teresa Mahila Seva Sangham,"43/25, N.R. Peta",Kurnool,sisterforthepoor@yahoo.com,,91-98663 15125,NOT AVAILABLE,Social service.
Manavuru Charitable Organisation,"Palaparru, Pedanandipadu",Guntur,manavuru@gmail.com,91-8643-277000,91-99499 22822,NOT AVAILABLE,Rural development.
Marx Brigadiers Urban And Rural Development Society,"15/68-B, Pattikoda",Kurnool,mbards_4158@rediffmail.com,NOT AVAILABLE,98858 69529,,"Advocacy On Social Issues, Awareness Generation, Child Labour, Child Rights, Child Welfare, Climate Change, Community Development, Development (General), Disability, Employment, Environment, Fair Trade, General – Social Welfare, Governance, Health, Livelihood, Local Administration, Old Aged Welfare, Right To Information, Women Development/Welfare Holistic Devolopment Of Downtrodden Sections."
Mother Teresa Yuvajanaseva Sangam,"Cr Kandriga, Vedurukuppam Mandal",Chittoor,motherteresayuvajanaseva@gmail.com,NOT AVAILABLE,94410 41092,,"Adolescent Girls Welfare, Agriculture, Awareness Generation, Child Labour, Child Rights, Child Welfare, Climate Change, Community Development, Hiv Aids, Legal Awareness, Peace, Physically Disabled, Rehabilitation, Science And Technology, Self Help Groups, Social Awareness, Training, Tribal Development, Waste Management, Water, Youth Community Development."
Mother Teressa Association for Rural Reconstruction Transformation,"4-23-A, Natham Kandriga",Chittoor,mart.ngr@gmail.com,,91-93904 90005,NOT AVAILABLE,Childern.
Mother Terese Health,"24-2-1416, Military Colony, Durgamitta",Education & Rural Development Society,motherds@gmail.com,,91-97045 01019,NOT AVAILABLE,"Women empowerment, child development, rural development, education, health."
Mjn Foundation,"31-145, Gundaiah Thota, 3rd Line, Chilakaluripet",Guntur,mjn405@gmail.com,NOT AVAILABLE,94946 14050,0864-7257469,"Child Labour, Employment, Human Development, Human Rights, Rehabilitation, Research, Society And Economy, Training."
Mother Theresa Rural Development Service Organization,"1-66, Janampeta, Pedavegi Mandal",West Godavari,mtrdso@yahoo.co.in,91-8812-211765,,NOT AVAILABLE,
Mother Therisa Seva Development Society,"Nandyal, Nandyal",Kurnool,mtsds@rediffmail.com,91-8514-244839,91-93922 22938,NOT AVAILABLE,"Old age care, youth employment, health."
Mother Theressa Rural & Tribal Development Society,"22-7-33/A, Motupallivari Street",Guntur,mothertheressa_india2006@yahoo.com,,91-98488 90508,NOT AVAILABLE,Child labour & rural development.
MASS – Members Association Social Service,"16, 633, Srirama Nagar Colony",Chittoor,mass_bbr@yahoo.co.in,,91-98856 02201,NOT AVAILABLE,Training for handicrafts in kalamkari art.
Mother Theresa Girijana Seva Trust,"JD Thanda, Sugalimitta, Punganur",Punganur,mothertheresagirijanasevatrust@gmail.com,NOT AVAILABLE,96660 45442,,"Disability, Education, Employment, Old Aged Welfare, Physically Disabled, Tribal Development, Tribal Issues, Women Development/Welfare, Women’S Issues, Youth To Help Poor and Needy Peoples."
Motherhome,"43-17-33, Opp. Kothapeta Ramalayam",Rajahmundry,vangapanduu@gmail.com,,91-94409 21311,NOT AVAILABLE,To give good future to orphans.
Mother Therissa Mahila Mandali,"76-16-102, Ekalvyanagar, Bhavanipuram, Vijayawada",Krishana,motherday67@gmail.com,NOT AVAILABLE,"87908 73474, 94907 12577",,"Child Labour, Group Promotion, Old Aged Welfare, Pollution, Shelter Home, Social Awareness, Trafficking Of Women, Women’S Issues, Yoga."
Nandigum Venkatarao Charitable Trust,"10-65, Sivalayam Street, Dommeru Kovvur Mandal",West Godavari,surendra_kalagara@yahoo.co.in,NOT AVAILABLE,96766 35008,,"Child Labour, Child Welfare."
Nagulapadu Youth Center,"Nagulapadu, Addanki",Prakasam,mailboxkris@gmail.com,,91-98852 56258,NOT AVAILABLE,Children education and old age home.
Mother Youth Seva Sangham,"Gunupudi, Visakhapatnam",Visakhapatnam,pv.harithasa@gmail.com,,91-93472 03372,NOT AVAILABLE,
Meenakshi Educational Society,"Jan-77, Sri Sai Ganesh Colony",Kurnool,meenakshiseenu@yahoo.com,"91-851-2256089, 91-851-201589",91-94418 39986,NOT AVAILABLE,"Development of basic school education, eradication of illiteracy."
Murali Krishna Trust,"Murali Krishna Hospital, Pogathota",Nellore,mktrust@yahoo.com,91-861-2304289,91-93934 33833,NOT AVAILABLE,Health
Nataraj Nusic & Dance Academy,"50-95-4/7, A.S.R.Nagar, seethammadhara",Visakhapatnam,vikram_natyam@yahoo.com,,91-98481 37445,NOT AVAILABLE,In the service of Indian arts & culture.
Nandini Welfare Society,"5-42-20, 6/12, Brodipet",Guntur,anilkumartalatoti@rocketmail.com,,91-99897 84519,NOT AVAILABLE,To develop the society
