WCWS – Woman & Child Welfare Society,"Nahara, Sonepat",Sonipat,wcws.volunteer@gmail.com,NOT AVAILABLE,91-98710 34451,,"To promote economic, social and psychological empowerment of women and children."
Umeed Ki Kiran – A Ray of Hope,"390, Sonia Colony, Ambala City",Ambala,umeedkikiran91@gmail.com,NOT AVAILABLE,90341 41244,,"Child Welfare, Education, Women Development/Welfare."
WOMEN – Women Organisation for Motivation,"178, PLA Colony, Sector-15",Emancipation & Novitiation,women@rediffmail.com,NOT AVAILABLE,91-98962 32121,,Services to the humanity
Utthan Institute of Development & Studies,"106, Lal Dwara Colony",Yamuna Nagar,utthanynr@rediffmail.com,NOT AVAILABLE,,91-1732-23396,SOcial change & development
Work for Nation,"C 1663, Sushant Lok-1",Gurgaon,sidrules007@yahoo.com,NOT AVAILABLE,91-98111 14127,,To work for the nation in all aspects.
Young India Foundation,"37/6 Shastri Nagar, Ist Floor, Tohana",Fatehabad,youngindiafoundation@yahoo.com,NOT AVAILABLE,91-97290 90569,91-1692-230161,Aware to Indian people.
Thalassaemia Welfare Society,Gurgaon,Gurgaon,ngothalassaemia@gmail.com,NOT AVAILABLE,91-98992 87353,91-124-2331623,Help Thalassaemics & aware others to prevent it.
Vishavkarma Educational Society,"Gali 1, Tara Nagar, Near Anantpur Asharam",Sonipat,r.chander32@yahoo.co.in,NOT AVAILABLE,91-93156 91687,,
Yuva Sports Club,"V.P.O., Dhandlan",Jhajjar,ahlawat.nicks@gmail.com,NOT AVAILABLE,"91-98125 45309, 91-94160 86501, 91-98962 21336",,Play India
Voice of Voiceless Society,"B-1224, Green Fields Colony",Faridabad,singhajaydeep@gmail.com,NOT AVAILABLE,99712 81144,,"Animal Health, Animal Welfare."
Yuva Vahini,"Chhara, Jhajjar",Jhajjar,advmsdalal80@yahoo.in,NOT AVAILABLE,91-94675 12467,,Empowerment of rural youth.
Zila Yuva Vikas Sanshthan,"Office Kesri, Ambala",Ambala,zyvsanghthan@yahoo.com,NOT AVAILABLE,,91-171-2830999,Various field project.
Young Foundation,"1st Floor 37/6, Shastri Nagar",Tohana,"youngfoundation@yahoo.com, youngindiafoundation@yahoo.co.in",NOT AVAILABLE,91-97290 90569,91-1692-230161,"Awareness, Social service"
Young India Welfare Society,Sonipat,Sonipat,youngindiawelfaresociety@gmail.com,NOT AVAILABLE,91-99922 20622,,Welfare of India
YOH – Youth Organization of Haryana,"Kumbha, Hansi",Hisar,youthorghry@gmail.com,NOT AVAILABLE,91-98129 57100,91-1663-289539,"Education, sports, health, environment, women and child development, rural & urban development etc."
Zila Yuva Vikas Sanghthan,"Kesri, Ambala",Ambala,info@zyvs.org,NOT AVAILABLE,"99928 62888, 95412 01098",,"Child Labour, Child Rights, Child Welfare, Community Development, Disability, E-Learning, Education, Employment, Environment, General – Social Welfare, Livelihood, Old Aged Welfare, Physically Disabled, Rural Development, Social Awareness, Women Development/Welfare, Youth."
