Raftaar Swayamsevi Sanstha,"Baba Ramnagar Path, Byepass Road, Redma, Daltonganj",Palamu,ngoraftaar@gmail.com,NOT AVAILABLE,82928 18202,06562-235232,"Agriculture, Animal Health, Anti Drug Campaign, Art and Craft, Awareness Generation, Child Labour, Child Rights, Community Development, Education, Environment, Health, Human Development."
Rajeev Gandhi Memorial Trust,"New Colony, Dipugarah Hazaribag",Hazaribagh,rgmt.haz@gmail.com,NOT AVAILABLE,94315 59356,06546-263823,Social Work.
Randhir Verma Memorial Society,"24, Jagjivan Nagar",Dhanbad,rvfoundation@gmail.com,NOT AVAILABLE,91-99990 53732,,Education
RAHBAR Educational & Social Welfare Society,"Upper Kulhi, Jharia",Dhanbad,rahbar.ashfaque@gmail.com,NOT AVAILABLE,91-97092 16786,,"Education & awareness program for plantation, consumer, HIV/AIDS, legal aid, rti. women’s issues."
Pujya Tapaswi Sri Jagjeevanjee Maharaj Chakchu Chikitsalaya,"Petarbar, Bokaro",Bokaro,ptjmch@rediffmail.com,NOT AVAILABLE,91-94313 64768,91-6549-265609,Charitable eye hospital.
Rhabar Educational & Social Welfare Society,"Upper Kulhi, Jharia",Dhanbad,rahbar.ashfaque@yahoo.com,NOT AVAILABLE,,91-326-2240029,
Right Foundation,"3, Near Birsa Blood Bank, Bariatu",Ranchi,rightfoundation@gmail.com,NOT AVAILABLE,96083 93591,,"Agriculture, Awareness Generation, Education, Employment, Forest Management, Hiv/Aids, Local Administration, Self Help Groups, Society And Economy, Training, Tribal Issues, Volunteers, Waste Management, Water, Women Development/Welfare, Youth."
PRERNA,"126, Station Road",Ranchi,shreedeo@yahoo.com,NOT AVAILABLE,,91-651-2253773,To help the mass
Rukmini Devi Educational & Cultural Society,"Maa Durga Mandir Phusro, New Road Phusro",Bokaro,oce.bermo.uchit@gmail.com,NOT AVAILABLE,91-99341 09030,91-6549-222534,
Roshni Swyam Sevi,"1009, Nand Nagar, Bhyuidihya, Agrico",Jamshedpur,rsssanstha@rediffmail.com,NOT AVAILABLE,"91224 43599, 82710 07281",,"Anti Drug Campaign, Art And Culture, Awareness Generation, Child Labour, Child Rights, Child Welfare, Environment, Information And Communications Technology, Training, Women Development Welfare, Youth."
Prerna Rural Development Society,Yashwant Nagar,Hazaribag,sahdeoprdsngo@gmail.com,NOT AVAILABLE,94312 07935,06546-223529,"Adolescent Girls Welfare, Agriculture, Art And Craft, Art And Culture, Awareness Generation, Blindness, Child Labour, Child Welfare, Climate Change, Community Development, Corporate Social Responsibility, Disability, Disadvantaged Communities, Food And Nutrition, Forest Management."
Rural Organisation for Socio- Economic Development,"Krishna Kutir, Block Area, Mosaboni",East Singbhum,rosed_msb@rediffmail.com,NOT AVAILABLE,91-99315 72316,91-6585-275850,"Health, education, sanitation & holistic rural development."
Rashtriya Prayas,"Nilkanth Vihar, Savera Path, Deoghar College Road",Deoghar,rashtriyaprayas2014@gmail.com,NOT AVAILABLE,99310 60390,,"Economics And Finance, Education, Local Administration, Micro-Enterprises, Rural Development, Self Help Groups, Social Awareness, Urban Development, Women Development/Welfare."
Rural Employment Literacy Indian Foundation,"Sainik Colony Dumardaga, Booty, Sadar",Ranchi,relifhelp@gmail.com,NOT AVAILABLE,98353 24579,,"Food And Nutrition, Forest Management, Human Development, Livelihood, Local Administration."
S.D. Social Development & Welfare Society,"S.D. Pubic School Campus, Zone 1 B, Birsanagar, Hurlug Road",Jamshedpur,binayid@hotmail.com,NOT AVAILABLE,,91-657-2282282,Social development
Rural Outright Development Society,"C-7/7, Mosaboni No.3, Mosaboni Mines",Simghbhum,rodsmosaboni@indiatimes.com,NOT AVAILABLE,,91-6585-291738,All round development.
RISTE,"C/o Goutam Acharyya, Dhanbad",Dhanbad,riste.dhn@gmail.com,NOT AVAILABLE,91-98353 45605,,Environment.
Sadbhawna,"D-Block, Sec-2",Dhanbad,ranjeet786k@gmail.com,NOT AVAILABLE,93343 23088,,"Animal Welfare, Art And Culture, Child Labour, Child Rights, Cultural Issues, Education, Employment, Environment."
Rasta,"Gayatri Nagar, Nahar Chowk",Godda,rastatheway@rediffmail.com,NOT AVAILABLE,94301 98952,06422-220064,"Agriculture, Awareness Generation, Child Labour, Child Rights, Child Welfare, Community Development, Health, Legal Awareness, Self Help Groups, Sex Workers Welfare, Traditional Health, Trafficking Of Women, Training, Tribal Development."
Rural Peoples Foundation,"Ashok Kunj, Opp. Road 3, Ashok Nagar",Ranchi,kpall2004@rediffmail.com,NOT AVAILABLE,91-94319 49770,,"Working for deprived people on intervention pertain to education, water, sanitation and Environment."
Sahara Arpan,"Shila Bhawan, Jasidih Bazar",Deoghar,saharaarpan@yahoo.com,NOT AVAILABLE,,91-6432-270612,
SAHYOGINI,"Bahadurpur, Bokaro",Bokaro,sahyogini_gtm@rediffmail.com,NOT AVAILABLE,,91-654-2238366,"Rural sanitation, disabled rehabilitation, tribal right."
Sai Pariwar,"55, Murli Nagar, Saraidhella, Dhanbad",Dhanbad,jagdambatraders@hotmail.com,NOT AVAILABLE,72098 65300,,"Agriculture, Corporate Social Responsibility, Development (General), Grants Aids, Livelihood, Rural Development, Social Awareness, Tribal Issues, Women Development Welfare Service With A Nobel Thought In Rural & Weaker Sector."
Sacred Social Welfare Society,"St. Michael High School, Jailhata, Daltonganj",Palamau,sswsdtg@gmail.com,NOT AVAILABLE,72095 72715,,"Adolescent Girls Welfare, Awareness Generation, Child Labour, Child Rights, Child Welfare, E-Governance, Hiv/Aids, Training, Tribal Development, Women Development/Welfare, Youth."
Samaj Hit Kalyan Samiti,"Abhinandan, A-7, Biada Housing Colony",Bokaro Steel City,contactsksindia@gmail.com,NOT AVAILABLE,82352 66818,,Social Work
Sadaiv Samarpit,"In Front of E, 24/2, I.E.Gomia",Bokaro,s.samarpit@rediffmail.com,NOT AVAILABLE,91-99553 32305,,Women empowerment & HIV AIDS awareness.
Samajik Kalyan Yojna Trust,"Qr. No. 21/8, University Colony, Bariatu",Ranchi,sky05@mail.com,NOT AVAILABLE,91-93344 27894,,Charity
Samaj Kalyan Sangh,"Kendua Bazar, Near Durga Mandir",Dhanbad,sksd_200607@rediffmail.com,NOT AVAILABLE,91-98353 29866,,
Samarpan Charitable Trust,"Near Marwari College, Rajguru Compound, Lake Road",Ranchi,sctranchi2003@gmail.com,NOT AVAILABLE,91-99311 90782,91-651-3207058,"Education, health, women empowerment, rural development, agriculture, microfinance, IGA etc."
Samajik Yuva Vikas Kendra,"Sudna, Daltonganj",Palamau,ssamajikyuvavikaskendra@yahoo.com,NOT AVAILABLE,91-94715 12267,91-656-2290109,
Sampurna Jan Mahila Kalyan Samiti,"Sosai, Mandar",Ranchi,pks_19ca@yahoo.com,NOT AVAILABLE,"91-93084 85999, 91-93347 06407",,
Samoh Vikash & Research Organization,"114 B, Harihar Singh Road, Manda Bagicha, Morabadi",Ranchi,binasingh39@yahoo.in,NOT AVAILABLE,91-99313 15105,91-651-6452043,"Water, health, agriculture and micro finance."
Samagra Anusuchit Jaati Anusuchit Janjaati Mahasangh,"Indraprasth Colony, Mandir Marg, Jora Talab, Bariyatu",Ranchi,sajajjm@gmail.com,NOT AVAILABLE,93080 28298,,"Agriculture, Community Development, Livelihood, Old Aged Welfare, Orphanage, Plantation, Poverty, Sanitation, Self Help Groups, Social Awareness, Trafficking Of Women, Tribal Development, Tribal Issues A Society For Everyone Based On Legitimate Rights, Equity, Justice, Social Sensitivity In Which All Are Self-Reliant."
SAMRIDHI,"Barmasia, Deoghar",Deoghar,samriddhideo@gmail.com,NOT AVAILABLE,91-93346 88912,,
SAMVAD,"301-A, Urmila Enclave, Peace Road",Ranchi,samvad@samvad.net,NOT AVAILABLE,91-94311 76713,91-651-2530356,"Communication, education, art & culture."
Sai Jharkhand,"Vikash Nagar, 1, Singh More",Ranchi,shivsukrit@gmail.com,NOT AVAILABLE,91-94317 61740,,
Samriddhi Foundation,"Near Gaints Club Bhawan, Nawatoli",Daltonganj,Vivekkumar84@yahoo.co.in,NOT AVAILABLE,91-93347 71530,91-6562-230449,"Education, health, women empowerment, child development, rural development, agriculture, micro finance."
Sankalp Samridhi,"C.H. School Road, Koderma",Koderma,Pradeepguru@Yahoo.com,NOT AVAILABLE,91-99343 74605,,"Children rights, education, human rights."
SANJEEVNI,"3rd Floor, Krishna Tower",Ranchi,sanjeevniranchi@gmail.com,NOT AVAILABLE,91-94311 02634,,"Child welfare, education, agriculture, consumer issues, environment, food and nutrition, health."
Saheed Nirmal Seva Sadan,"Block No. 3, Shastrinagar",Jamshedpur,nirmalsevasadan@yahoo.com,NOT AVAILABLE,,91-657-2758515,Health care
Sangram,"Sheed Chowk, Domchanch",Koderma,sangram.Jharkhand05@gmail.com,NOT AVAILABLE,99345 20602,05634-255994,"Advocacy On Social Issues, Agriculture, Child Labour, Child Rights, Child Welfare, Community Development, Cultural Heritage., Development (General), E-Learning, Economics And Finance, Education, Employment, Environment."
Sathi Sri Samajik Sanstha,"Panchavati, Indrapuri Road 6",Ranchi,nootan_smriti@yahoo.co.in,NOT AVAILABLE,,,"Development of Rural people in field of education, health & equality."
Satyam Sewa Asaram,"Kasim Bazar, Rajmahal",Sahibganj,satyamsewaasaram@gmail.com,NOT AVAILABLE,91-99395 11952,91-6426-228036,"Education, health, old age care, rural development, child development."
Sanskar Samajik Sansthan,"132, harmu Housing Colony",Ranchi,sanskarsamajiksansthan@rediffmail.com,NOT AVAILABLE,94306 01417,,Adolescent Girls Welfare.
Savera Samaj Kalyan Sansthan,"2, Rajpura, Kumardhubi, Maithon",Dhanbad,savera.jharkhand@gmail.com,NOT AVAILABLE,91-99341 80835,,Create a drug free society.
SAVERA,"112 A, Yuvraj Enclave, Dimna Road, Mango",Jamshedpur,savera3474@gmail.com,NOT AVAILABLE,91-94313 09542,91-657-2652368,Social sevices
SEEDS – Socio Economic & Education Development Society,"XLRI Campus, Circuit House Area",Jamshedpur,seeds@xlri.ac.in,NOT AVAILABLE,,91-657-2221817,At SEEDS we utilize the knowledge and experience in fighting poverty and enhancing skills and values.
Samridhi Foundation,"A-5, Bsnl Colony, Sidhgora",Jamshedpur,samridhi316@gmail.com,NOT AVAILABLE,94705 08077,06572-213044,Social Work
SEVA – Socio Economics Voluntary Agency,"Tinpahar, Sahebganj",Sahebganj,seva2006.org@gmail.com,NOT AVAILABLE,,91-6426-258935,To get grant for downtrodden people.
SARDA – Social Action for Rural Development,"Sarda Bhawan, Chotakimuram",Ramgarh,sardagroups@rediffmail.com,NOT AVAILABLE,,91-6553-226482,Rural development
Seva Kunj,"Tiril Road, Kokar",Ranchi,sewakunj94@gmail.com,NOT AVAILABLE,"99311 91445, 87970 91445, 94727 25346",,"E-Learning, Economics And Finance, Education, Employment, Infrastructure, Livelihood, Local Administration, Rural Development, Science And Technology, Social Awareness, Society And Economy, Right To Information, Urban Development."
Santhal Pargana Gramodyog Samiti,Towerchowk,Deoghar,secretaryspgs@gmail.com,NOT AVAILABLE,94723 13777,,Employment Selling Products Manufactured During Employment Generation.
SEVAK,"Tamolia, Kapali, Chandil, Mango",Jamshedpur,sanjayskm2@rediffmail.com,NOT AVAILABLE,"91-93346 16943, 91-94317 50232",91-657-2421246,
SERVE,"Beside Anand Gas Agency, Ranchi",Ranchi,servejharkhand@yahoo.in,NOT AVAILABLE,91-94311 73725,,"Rural development, awareness, child welfare, health, education."
Sevarth Nyas Parishad,"K M Road, Godda",Godda,mail2sevarth@gmail.com,NOT AVAILABLE,"91-92041 21842, 91-92046 00361",,
Samarpan,"Sundernagr, Koderma",Koderma,samarpanJharkhand@gmail.com,NOT AVAILABLE,99341 48413,,Social Work.
Shahid Shekh Bhikhari Vikash Sewa Sanstha,"Main Road, Ghorthamba, Arkhango, Dhanwar",Dhanwar,sabirwarsi15@gmail.com,NOT AVAILABLE,99051 59032,,Social Work
SEVAGRIH,"Rajdhanwar, Koderma",Koderma,satyarthi@lycos.com,NOT AVAILABLE,91-99007 27168,,To serve and support senior citizens.
SHARE – Social & Healthy Action for Rural Empowerment,"Sarjamda, Jamshedpur",Jamshedpur,share.org@rediffmail.com,NOT AVAILABLE,,91-657-2280440,
Shivay Trust,"Lakhari, Krishna Nagar",Giridih,shivaytrust@gmail.com,NOT AVAILABLE,"99053 46524, 87891 97792",,"Child Welfare, Education, Infrastructure, Labour, Local Self Governance (Panchayati Raj), Rural Development, Training, Women Development/Welfare, Women’S Issues."
Sewarth Nyas Parishad,"Kasba, Meharma",Godda,ipkmishra@gmail.com,NOT AVAILABLE,"91-92043 24853, 91-90063 03130",,"micro finance, education, community development"
Shakuntalam,"Kani Ram Chowk, Kund Mohalla",Palamau,kalyansingh76@yahoo.com,NOT AVAILABLE,91-94315 54236,91-6562-231400,"Education, health, NRM, water, women empowerment, child development, rural development, disability."
Shivprem Foundation Trust,"Palojori, Deoghar",Deoghar,sandeepk_d@yahoo.com,NOT AVAILABLE,91-99556 62850,,"Health care, education, agriculture etc."
Shree Laljee Prashikshan Kendra,"Putkee Bazar, Dhanbad",Dhanbad,slpkjharkhand@gmail.com,NOT AVAILABLE,,91-326-2331384,"Education, agriculture, health."
Shree Vishnu Sewa Ashram Vidyapith,Singdaha,Dhanbad,spandey.svsv@gmail.com,NOT AVAILABLE,96319 48222,,"Advocacy On Social Issues, Agriculture, Awareness Generation, Child Welfare, Climate Change, Community Development, Corporate Social Responsibility, Cultural Issues, Development (General), Disadvantaged Communities, Education, Group Promotion, Hiv/Aids, Human Development, Livelihood, Natural Resource Management, Pollution, Rural Development, Science And Technology, Self Help Groups, Social Awareness, Society And Economy, Sustainable Development, Training, Tribal Development, Women’S Issues To Serve The Marginalised, Needy & Underprivileged People Of The Society, Educate, Unite & Empower Them So That They Can Live With The Self Confidence And Dignity."
SEWA,"1040, Near Banshi Chock, 1st Street, Hind Piri",Ranchi,sewaranchi@gmail.com,NOT AVAILABLE,91-99315 55991,91-651-2306820,"Health, education, women empowerment."
Shree Om Sai Sanstha,"Shaharpura, Dhanbad",Dhanbad,niraj.thakur@yahoo.co.in,NOT AVAILABLE,91-93347 48005,,"Education, health care."
Smriti Kiran,"Baroo, Bahadurpur, Jaina, Block-Jaridih",Bokaro,smritikiranbokaro@gmail.com,NOT AVAILABLE,97091 09647,,Social Work
SEWA – Society for Ecology & Welfare Activities,"2nd Floor, Opp. Gramin Bank",Godda,secretary@sewaorg.co.cc,NOT AVAILABLE,91-93861 21001,,
Shree Krishna Jagriti Sansthan,"Dey Market, Telidih Road",Bokaro,satyanarayangope@gmail.com,NOT AVAILABLE,89868 21212,"Dey Market, Telidih Road","Agriculture, Education, Rural Development, Training, Women Development/Welfare."
Social & Healthy Action for Rural Empowerment,"Sarjamda, Jamshedpur",Jamshedpur,share.org@rediffmail.com,NOT AVAILABLE,91-94313 45887,91-657-6455189,Funding for tribal development programme in rural area. To bring the last first.
Social upliftment Trust,"250, Ghato Road, Lal Bungla",Hazaribag,suthzb1@gmail.com,NOT AVAILABLE,91-94315 57400,,Social upliftment
Social Action for Rural Development (SARDA),"Sarda Bhawan, Chhotkimuram",Ramgarh,sardagroups@rediffmail.com,NOT AVAILABLE,94311 46129,0655-3226482,"Advocacy On Social Issues, Agriculture, Animal Health, Awareness Generation, Climate Change, Community Development, Corporate Social Responsibility, Development (General), Disadvantaged Communities."
Simanchal Jankalyan Samiti,"Bansagari, Galgaltand, Chandankiyari",Bokaro,seemanchal@rediffmail.com,NOT AVAILABLE,91-98353 37085,,
Socially Educational Welfare Association,"Putru, Barakhurshi, Mahulia",Jamshedpur,satya2k60@yahoo.co.in,NOT AVAILABLE,91-99551 15822,,
SMILE – Social movement for an Ideological Life Establishment,"Maulana Azad Colony, Road 9",Ranchi,smileranchi09@gmaiil.com,NOT AVAILABLE,91-90973 91201,,To develop the life establishment.
Society for Community Empowerment,"Golpahari, Near United Engg Servicep",Jamshedpur,hsp1978@yahoo.co.in,NOT AVAILABLE,,91-657-6452191,Social welfare.
Society for Integrated Development,"Bhabya Bhawan Near Bageswari Apartment, Arypuri, Ratu Road",Ranchi,sidranchi@gmail.com,NOT AVAILABLE,91-93344 84848,,All round development reaching unreached.
Society for Rural Industrialisation,"Bariatu, Rmch Doctor’s Colony",Ranchi,rupcon@inranchi.com,NOT AVAILABLE,,"91-651-2540668, 91-651-6452751",Networking for rural development
SNEHIL Foundation,"Krishnapuri, Gali-4, Korrah",Hazaribag,snehilfoundation@gmail.com,NOT AVAILABLE,94313 95344,06553-231699,"Advocacy On Social Issues, Anti Drug Campaign, Awareness Generation, Disability, Human Rights, Legal Awareness, Old Aged Welfare, Science and Technology, Right To Information, Training, Women’S Issues."
Society for Rural Upliftment and Development,"Sai Coaching, Near Menon Roadways, Chunna Bhatta Kokar",Ranchi,srud.ngo@gmail.com,NOT AVAILABLE,88771 94222,,"Agriculture, Child Labour, Community Development, Corporate Social Responsibility, Development (General), Disaster Management."
South Vihar Welfare Society for Tribal,"134, Khunti Bhawan",Ranchi,svwst.ranchi@gmail.com,NOT AVAILABLE,91-98351 83076,91-651-2413084,"Women empowerment, disability, community development, health, education, agriculture, housing. Organizing the community to be self reliant & bring them into main stream."
Social Welfare Development Organisation,"Sarai Road, Dumka",Dumka,amsudu@rediffmail.com,NOT AVAILABLE,91-94313 68511,,
SPANDAN,"4 Pragati Vihar, Harmu Bye-Pass Road, Dibadih, Doranda",Ranchi,css_sachi@yahoo.co.in,NOT AVAILABLE,"91-94310 45117, 91-97715 68875",,Inclusive society for the persons with disability.
Society for Environment & Social Awareness,"Old I.T.O. Road, Redma",Palamau,sesa_environment@yahoo.co.in,NOT AVAILABLE,,91-6562-222968,"Environmental conservation, rural development"
Shiksha Evam Kalyan Samiti,"Rajmahal Road, Sahebganj",Sahebganj,shiksha_bhw@rediffmail.com,NOT AVAILABLE,91-93392 87349,,Rural vocational education and welfare
SPARSH,"Administrative Room, Working Womens Hostel, Sakchi",Jamshedpur,sanyal_nilanjana2003@yahoo.co.in,NOT AVAILABLE,91-92346 84392,,Empanelment.
Srijan – Sristi Janmanas Navnirman,"C/O Ashok Kumar Kanth, Dhanbad",Dhanbad,rakanth2007@rediff.com,NOT AVAILABLE,91-93344 65340,,
Srijansheel,"Shidhu Kanhu Basti, Adarsh Nagar",Jamshedpur,vikram85_aditya@yahoo.com,NOT AVAILABLE,"91-93044 81763, 91-93344 21308",,We are aware threw street play.
Srishti the Rural Developement Organization,"Ganesh Mandir, L.C. Dwari Road, Laxmipur Chowk",Deoghar,tsrishti@rockmail.com,NOT AVAILABLE,91-95559 52174,91-6432-231970,Rural developement work.
Suman Sanskriti Foundation,"3/D, 162, Bokaro",Bokaro,sumansanskritifoundation@gmail.com,NOT AVAILABLE,93868 96859,06542-224559,"Adolescent Girls Welfare, Awareness Generation, Child Labour, Child Rights, Child Welfare, Distance Learning, Education, Employment, Environment, Health, Hiv/Aids, Human Rights, Livelihood, Old Aged Welfare."
Socio Economic & Environmental Development Society (SEEDS),"Jailhata, Opp. – Rdd Quarter, Daltonganj",Palamau,seeds.jshm@gmail.com,NOT AVAILABLE,97982 63422,06562-222613,"Adolescent Girls Welfare, Agriculture, Anti Drug Campaign, Awareness Generation, Child Labour, Climate Change, Community Development, Consumer Issues, Development (General), Education, Environment, Food and Nutrition, Forest Management, Tribal Development, Tribal Issues, Waste Management, Water, Wildlife, Yoga To Create Village Developement Fund."
Spiritual India,"New Housing Colony, Adityapur",Seraikela Kharswan,spiritualIndia614@gmail.com,NOT AVAILABLE,91225 80841,,"Adolescent Girls Welfare, Art and Craft, Art and Culture, Awareness Generation, Ayurveda, Child Labour, Child Rights, Child Welfare, Community Development, Corporate Social Responsibility."
Swablamban Foundation,"2103, Anand Bihar Road-3, Near Waxpol Factory Booty Mote",Ranchi,swablambanfoundation@gmail.com,NOT AVAILABLE,98357 91554,0651-6579001,"Adolescent Girls Welfare, Advocacy On Social Issues, Child Labour, Child Rights, Development (General), Hiv/Aids, Orphanage, Rehabilitation, Social Awareness, Trafficking Of Women."
St. Joseph’S Welfare Centre,"Golmuri, Church Road",Jamshedpur,sjc_dir@rediffmail.com,NOT AVAILABLE,,91-657-2341484,Informal education.
Swarajya Ashram,"Jyotiendra Villa Vizay Path, Red Rose School Lane",Deoghar,sbhai.2007@rediffmail.com,NOT AVAILABLE,91-99345 78588,,Working for rural sector
Swami Vevekanand Janjatiya Uthhan Samiti,"Sakrugarh, St. Xaviers Road",Sahibganj,advaikar@hotmail.com,NOT AVAILABLE,91-99102 72102,,"Education, medical, economic equaility in society."
Swatantra Samaj Sewa,"Anand Market, Beside Indira Palace, Hinoo, Main Road",Ranchi,swatantra.samaj.seva@gmail.com,NOT AVAILABLE,,,"Human welfare, ready to provide helping hands to each and every society of India and abroad."
SRDO – Srishti the Rural Development Organization,"Ganesh Mandir, L.C. Dwari Road, Laxmipur Chowk",Deoghar,srishtisrdo@gmail.com,NOT AVAILABLE,91-95559 52174,,
Swasthya Evamm Paryavaran Utthan Sanstha,"F-661, Township, Bhawanathpur",Garhwa,support@sepus.org,NOT AVAILABLE,94727 52686,,"Agriculture, Cancer Patients Help, Child Labour, Child Welfare, Corporate Social Responsibility, Cultural Issues, Disaster Management, Education, Employment, Forest Management, Sericulture, Society And Economy, Right To Information."
Tathagat Welfare Foundation,"River Side Budh bazar, Bhurkunda",Ramgarh,tathagatngo@india.com,NOT AVAILABLE,94315 34469,,Social Work.
SUPPORT – Society for Upliftment of People with Peoples Organisation & Rural Technology,"DVC Colony, Near Hanuman Mandir",Hazaribag,supporthzb@indiatimes.com,NOT AVAILABLE,91-94311 85632,91-6546-266742,Upliftment of poor and marginalized section of the society.
Sun Rise,"DT 534 (T), Dhurwa",Ranchi,sunrise_ngo@rediffmail.com,NOT AVAILABLE,"91-99391 34500, 91-93867 45121",91-651-2407939,"Education, health, rural development etc."
Technical Education & Social Trust,"Resaldar Nagar, Near Overbridge, Doranda",Ranchi,m_essemm@yahoo.com,NOT AVAILABLE,"91-98353 64571, 91-93048 46451",91-651-2491672,Social & educational development.
The Adivasi & Other Classes Development & Welfare Autonomus Association,"Shivpahar, Dumka",Dumka,adwaa_dmk@yahoo.co.in,NOT AVAILABLE,,91-6434-230556,
Sri Sai Vikash Sanstha,"E/3, Road 10-B, Rishabh Nagar, New Pundag",Ranchi,srisaivikashsanstha@gmail.com,NOT AVAILABLE,87977 74546,,"Education, Pollution."
The Gurukul International,"Road A 1, Hawai Nagar",Ranchi,alok_inn@yahoo.com,NOT AVAILABLE,91-99341 00691,91-651-6454766,"Education, health, employment."
Tantushree Seva Sangh,Jamshedpur,Jamshedpur,tantushreesevasangh@yahoo.co.in,NOT AVAILABLE,91-92344 10136,,Social service through enhancing awareness & skill.
Technogyan Foundation,"Jatrahibag, College Road",Chatra,enquiry@technogyan.com,NOT AVAILABLE,,91-6541-224646,Higher education.
The Millat Committee Golmuri,"Help Marginalised People of India, Jamshedpur",Jamshedpur,millatcommittee@gmail.com,NOT AVAILABLE,91-92349 98262,,Inclusive growth of peoples less privileged.
Tara Seva Sadan,"Hata, Juri",Singhbhum,abilal@sify.com,NOT AVAILABLE,,91-657-2745404,Health
