Kam Vikas Sansthan,"Mochita, Faridpur, Neora",Patna,kamvikassansthango@yahoo.com,NOT AVAILABLE,? 91-94301 60108,,"Women empowerment, help poor child & last but not least help old man."
KAKA Seva Sansthan,"C/o Saara Travels, Gopalganj",Saran,kaka_seva.sansthan@yahoo.com,NOT AVAILABLE,,91-6156-225475,Social welfare work
Kartavya Welfare Organisation,"Mahila College Road, Binodpur",Katihar,kwohelp@gmail.com,NOT AVAILABLE,94318 69731,,Social Work
KAMYABI,Patna,Patna,kamyabi_bh@yahoo.in,NOT AVAILABLE,? 91-93344 19130,,
Kalpana Foundation,"Near Soghra High School, Old Jail Road",Bihar Sharif,kalpanafoundation@yahoo.in,NOT AVAILABLE,,91-611-2690153,Sustainable development of society.
Kasturba Mahila Vikas Kalyan Samiti,"Ground Floor, Shyam Nagar Colony, Maurya Path, Bailey Road",Patna,kmvks@sify.com,NOT AVAILABLE,91-99342 96447,,"Livelihood promotion, health, education."
Kasturwa Sewa Sadan,"Titaiganj, Tekari",Gaya,kasturwasewasadan@gmail.com,NOT AVAILABLE,? 91-99554 78098,,For child education.
Kaushalya Foundation,"32, East Boring, Canal Road",Patna,info@kaushalyafoundation.org,NOT AVAILABLE,88640 00132,,"Agriculture, Community Development, Development (General), Gender, Health, Livelihood, Micro-Enterprises, Sanitation, Training."
KEBARI,"Subhanandi, Muzaffarpur",Muzaffarpur,kaberimuzaffarpur@rediff.com,NOT AVAILABLE,,,Caltural and socical devlopment.
KARWAN,"Opp. K/73, Patna",Patna,kaewan_group@yahoo.com,NOT AVAILABLE,,"91-98350 57223, 91-93345 14220",
Kailash Serve Kalyan Samiti,"Anisabad, Patna",Patna,ksksamity@gmail.com,NOT AVAILABLE,91-97080 56230,91-612-2253607,"Education, health, nrm, water, women empowerment, child development, rural development, disability."
Kasturba Mahila Shilp Kala Kendra,"Narayan Katra, Garh Nokha",Rohtas,kasturba11@yahoo.com,NOT AVAILABLE,,91-6188-273932,Resources
JEEVOTHHAN,"Marukia, Khajauli",Madhubani,bdkjha@rediffmail.com,NOT AVAILABLE,91-94314 02308,,To save the earth & make a good society.
Kiran Ek Prakash,"East Indra Nagar, 1-05, Lohia Nagar, Kankarbagh",Patna,r.rajuraj2004@gmail.com,NOT AVAILABLE,93083 05342,70708 97403,"Education, Environment, Self Help Groups, Training."
Koshish Charitable Trust,"Abdin House, Fraser Road",Patna,koshish_pt@yahoo.com,NOT AVAILABLE,91-94310 21035,,"Human rights, legal empowerment, right to information, food, peoples monitoring of laws & schems."
Koshi Vikash Sewa Samiti,"Purnia Court, Purnia",Purnia,sunil_kumar151@yahoo.com,NOT AVAILABLE,? 91-99313 73077,,To help for poor people.
Kiran Eak Prayas,"East Indira Nagar, Patna",Patna,,NOT AVAILABLE,,,
Koshi Foundation,"Gadhiya, Anchal, Saraigarh, Bhaptiyahi",Supaul,infokoshif@gmail.com,NOT AVAILABLE,"94708 95912, 947089 5914",,"Blindness, Child Welfare, Distance Learning, E-Governance, E-Learning, Education, General – Social Welfare, Hiv/Aids, Human Development, Human Rights, Local Self Governance (Panchayati Raj), Media, Micro-Enterprises, Old Aged Welfare, Orphanage, Peace, Plantation, Pollution, Rural Development, Self Help Groups, Social Awareness, Society and Economy, Right To Information, Training, Urban Development, Women Development/Welfare, Women’S Issues, Youth Education, School."
Kisan Bharti,"Gorhaila, Patory Basant, Bishanpur, Hanumannagar",Darbhanga,saurabh.sushil.sushil34@gmail.com,NOT AVAILABLE,"91-92346 85495, 91-92341 47688",91-6272-240073,"Health, women empowerment, rural development, agriculture and microfinance."
Korea Bihar Institute,"Ram Nagri Cooperative, H/O Ex-Minister Budh Deo Singh, Ashiananagar",Ashiananagar,ygl@vsnl.com,NOT AVAILABLE,,? 91-612-2288768,? Development(General)
Lalmani Memorial Sansthan,"Village – Navtoli, Mangrauni",Madhubani,jitendramohanjha@rediffmail.com,NOT AVAILABLE,"? 91-98354 20377, 91-93040 20076",,? Development of the society.
Laxmi Naresh Foundation,Maranchi,Patna,santJaipur@gmail.com,NOT AVAILABLE,77422 70941,,"Art and Craft, Art and Culture, Child Welfare, Education, Employment, Herbal Medicine, Human Development, Human Rights, Old Aged Welfare, Training."
Lakshya,"311, Patliputra Colony",Patna,chitralee.lakshya@gmail.com,NOT AVAILABLE,94309 44243,03341-22468,Social Work
Lion’s Moti Matri Child Habilitation & Research Centre,"Moti Matri Sewa Sadan, Near Sharda Cinema Hall",Bhagalpur,"lions_rehab@yahoo.com, minhajphysio@yahoo.co.in",NOT AVAILABLE,"? 91-99737 56563, 91-98350 63422",,To work in the field of childhood disability.
Lok Hitaishi,"S/460, Basant Bihar Market, Kankerbagh Colony",Patna,kishan07.kumar@gmail.com,NOT AVAILABLE,? 91-93342 87549,,"To make healthy, education and environment and also micro finance in Bihar."
L N Mishra Institute of Economic Development and Social Change,Patna,Patna,lnmpat@bin.nic.in,NOT AVAILABLE,,"? 91-612-2221504, 91-612-2221265",? Education
Legally Yours (Kiran),"Kiranpoint, Thakurbari Rd, Kadamkuan, Near Police Chowki",Patna,bijks2001@yahoo.com,NOT AVAILABLE,? 91-91998 05707,,Providing free legal advice/help to needy & poor litigent.
Lok Kala Vikas Manch,"Imamganj, Gaya",Gaya,lkvmbihar@yahoo.co.in,NOT AVAILABLE,,91-3631-250352,Help of all.
Lions Of Patna Service Trust,"B-144, PC Colony, Kankarbagh",Patna,sslnPatna@gmail.com,NOT AVAILABLE,"94310 14817, 94710 02356",0612-2361318,Blindness.
Lok Parivartan Kendra,"Pustkalaya Lane, East Lohani Pur",Patna,,NOT AVAILABLE,,,"? Child welfare, education, health, women’s issues."
Lakshmi Jagdamba Seba Seva Sansthan Madhepur,"Ramrup Kutir, Mahrana Pratap Marg",Madhubani,ljsewasansthan@rediffmail.com,NOT AVAILABLE,"? 91-94318 34712, 91-92044 89555",,To form a network in service of people of Bihar
Lokhit Seva Sansthan,"Bhavdeopur, Got",Sitamarhi,sanju270791@yahoo.com,NOT AVAILABLE,? 91-94338 98597,,To encourage people to contribute be in progress in nation.
Maa Ganga Seva Samiti,"C/o Sri Nirmal Kumar, Opp. Krishna Cinema",Patna,mgss_04@rediffmail.com,NOT AVAILABLE,91-90971 71288,,"Education, pollution, health."
Lok Biaksh Bindu,"Barahat, Banka",Banka,raza861@gmail.com,NOT AVAILABLE,? 91-98183 12770,,Work all over India.
Maa Manokamna Foundation,"Lal Pahari Chowk, Near Kabaiya Op, Kachari Road, Naya Bazar",Lakhisarai,maamanokamnafoundationlkr@gmail.com,NOT AVAILABLE,"9931913609, 9473340403",,"E-Governance, E-Learning, Education, General – Social Welfare, Human Development, Information and Communications Technology All Peoples Literate In Computer Education."
Lokesh and Sohan Welfare Foundation,"Sonsa, Singhia, Samastipur",Samastipur,lokeshandsohanfoundation@gmail.com,NOT AVAILABLE,70791 72953,,"Agriculture, Anti Drug Campaign, Community Development, Development (General), Disaster Management, Distance Learning, E-Learning, Education, General – Social Welfare, Hiv/Aids, Human Rights, Irrigation Society Welfare."
Maa Gayatri Gram Seva Vikash Sansthan,"Kansara, Bishinipur, Titdha, Hajipur",Vaishali,kishorekunal331@gmail.com,NOT AVAILABLE,"75468 31001, 85215 30024",,"Advocacy On Social Issues, Child Welfare, Community Development, Disaster Management, Education, General – Social Welfare, Training, Urban Development, Women Development/Welfare, Women’S Issues."
Maa Ambey Samaj Kalyan Society,Bhagalpur,Bhagalpur,maaambeysamajkalyansociety@gmail.com,NOT AVAILABLE,91-93081 95753,,"Education, health, child Development, rural development."
Lok Jagriti Sansthan,"Maripur, Muzaffarpur",Muzaffarpur,,NOT AVAILABLE,,91-621-2221029,Social work
Madrasa Islahul Banat,"Sobhan, Lal Shahpur, Darbhanga",Darbhanga,madrasaislahulbanat@gmail.com,NOT AVAILABLE,77638 19373,,Social Work
Madhubani Kala Gaurav,"Sai Mansion, Opp. Krishna Glass Factory, Gangwara",Darbhanga,mkgorg@yahoo.com,NOT AVAILABLE,,91-6272-247136,Handicrafts promotion.
Magadh Shikshan Shansthan,"South Bisar, Tank Road",Gaya,,NOT AVAILABLE,,? 91-631-2436227,"? Child welfare, education, women’s issues"
Madhubani Child Care,"Roshan Ara House, Kotwali Chowk, Bhawara",Madhubani,magafoor03@gmail.com,NOT AVAILABLE,98196 55737,,"Child Labour, Child Rights, Child Welfare For All Round Development Of Poor and Deprived Children."
Magadh Shilp Kala Kendra,"Garhpar, Mandachh",Nalanda,,NOT AVAILABLE,,? 91-6111-224357,? Development(General)
Magadh Samaj Kalyan Partishthan,"Kamruddinganj, Biharsarif",Nalanda,mskpindia@g mail.com,NOT AVAILABLE,? 91-93345 90051,,"Child rights, youth and women rights."
Mahadalit Sarvangin Vikas Samiti,"Punchmohala, Main Road",Jehanabad,mdsvsj@gmail.com,NOT AVAILABLE,? 91-95252 61213,,
MADAD,"Rajendra Nagar, Patna",Patna,rahul_vicky28@rediffmail.com,NOT AVAILABLE,? 91-97698 66330,,
Mahila Development Centre,"Rambagh Chowk, Muzaffarpur",Muzaffarpur,mdc_2003@yahoo.co.in,NOT AVAILABLE,,"91-621-2289428, 91-621-2288430",To strengthen women and children related issues.
Mahadalit Sarvin Vikas Samiti,"Panchmohala Main Road, Jehanabad",Jehanabad,mdsvsj@gmail.com,NOT AVAILABLE,? 91-95252 61213,,
Lok Parivartan Shansthan,Nalanda,Nalanda,o_n_ka@yahoo.co.in,NOT AVAILABLE,? 91-99316 87758,,Development of rural area.
Mahila Sashaktikaran Abhiyan,"1b, Chturbhuj Complex, West Boring Canal Roa",Patna,mahilashakti@gmail.com,NOT AVAILABLE,91-93868 54293,"91-612-3255720, 91-612-3252774","To empower women, and over all rural growth."
Mahaboudh Jan Swasthya Evem Sarvangin Vikas Kendra,"103, Ramalya Apart",Patna,mjssvkkendra9@gmail.com,NOT AVAILABLE,85443 24429,0612-2532525,Social Work
Mahila Vikas Ashram,"Rahika, Dayakharwar, Jhanjharpur R.S.",Bihar,mvarahika@gmail.com,NOT AVAILABLE,91-99342 05898,91-6273-222683,All round deovelopment of rural society.
Mahila Mukti Wahini,"A/32 Police Colony, Anisabad",Patna,,NOT AVAILABLE,,? 91-612-2251679,"? Aged, child welfare, disability, education, health, micro-enterprises, training, tribal issues, women’s issues."
Magadh Vikash Parishad,"In Fornt of Central School, Behind of Pani Ki Tanki",Patna,magadhvikash_parishad@yahoo.com,NOT AVAILABLE,,,
MAHAK,"Sakrauli Chharapatti, Sakrauli",Begusarai,mahakngo@gmail.com,NOT AVAILABLE,? 91-99311 57399,,Develop the rural area.
Mahila Vikas Samiti,"Old Bus Stand, Rajouli",Nawada,mahila_vikash_samiti@yahoo.co.in,NOT AVAILABLE,,91-6336-233307,Women and child empowerment
Make A New India,Muzaffarpur,Muzaffarpur,makeanewindia@in.com,NOT AVAILABLE,,91-94308 05716,
Manav Utthan Seva Ashram,"Bira Bankat, Bankat, Bhagwanpur Hat",Siwan,manavutthansevaashram@gmail.com,NOT AVAILABLE,"91-94312 65316, 91-97717 46385",91-6153-272437,
Manav Swasthya Sah Samaj Kalyan Sansthan,"Hisua, Nawada",Nawada,manavswasthya@yahoo.in,NOT AVAILABLE,? 91-93346 13435,,
Manavi Pragati Seva Sansthan,Muzaffarpur,Muzaffarpur,mpsevasanstha@rediffmail.com,NOT AVAILABLE,"91-97084 12015, 91-99398 98304",91-621-2281253,Socialist
Malti Technical & Social Welfare Society,"Mahadeva Road, Ara",Bhojpur,satya.cca@gmail.com,NOT AVAILABLE,91-99397 25174,91-618-2630371,"Educational, social and cultural."
May I Help You,"Chaklaloo, Mehsi",East Champaran,mayihelpyoungoindia@gmail.com,NOT AVAILABLE,"82288 44555, 94314 35727",06257-254555,"Awareness Generation, Child Labour, Child Rights, Child Welfare, Climate Change, Development (General), Education, Energy, Environment, Fair Trade, Gender, Group Promotion, Health, Human Development, Human Rights, Medical Relief, Peace, Public Administration, Rural Development, Self Help Groups, Social Awareness, Society And Economy, Right To Information, Trade And Industry Welfare, Trafficking Of Women, Training, Water, Women Development/Welfare, Women’s Issues."
Manav Vikas Samiti,"3rd Floor, Chandi Vyapar Bhawan, Exhibition Road",Patna,admin@mvsindia.org,NOT AVAILABLE,,91-612-3209479,"Supports of experts, educationist, techno-savvy and core-hearted NGO and eminent research institutions and management consultants."
Milan Mandir Club,Kotha Toli,Rohtas,mayank.xmani@gmail.com,NOT AVAILABLE,94309 90555,06184-222185,"Animal Health, Art And Craft, Art And Culture, Awareness Generation, Ayurveda, Child Welfare, Employment, Energy, Governance, Human Development, Human Rights, Society And Economy, Tribal Development, Tribal Issues, Urban Development, Volunteers, Women’S Issues, Yoga. Strictly Against Corruption, Painting, Tailoring, Computer Etc Training."
Mahila Jagriti Sansthan,"Kanshi, Simri",Darbhanga,mjs357999@gmail.com,NOT AVAILABLE,94704 21118,,Social Work.
Mharani Samsabi Sansthan,"Pipra, Karharya, Bath",Bhagalpur,ssuman76@yahoo.com,NOT AVAILABLE,,91-641-2456168,Human welfare.
Mimansa Kalyan Samiti,Saharsa,Saharsa,keshav.ranjan77@gmail.com,NOT AVAILABLE,91-90992 17358,91-6478-219053,
Mission Kayakalp,"Station Road, Nawada",Nawada,missionkayakalp@gmail.com,NOT AVAILABLE,,91-6324-217797,
Mahila Shishu Evam Jan Vikas Samiti,"242, Kaushal Nagar, Murgi Farm Road, G.P.O.",Patna,manoj0msjvs@gmail.com,NOT AVAILABLE,91-93086 31359,91-612-3266861,Social development.
Mission Education and Charitable Trust,"Nandlalpur, Kahalgaon",Bhagalpur,mectrust.org@mail.com,NOT AVAILABLE,77799 50532,,Education.
Mega International,"Sarswati Lane, Lohanipur, Kadamkuan",Patna,megainternational.ngo@gmail.com,NOT AVAILABLE,? 91-92347 08654,,"? To interacts with other ngo and mngo, to get grants in aid and to assists in mega projects."
Mission Sure Success,"New Punjabi Colony, 4a, Anisabad",Patna,mdiwakar72@gmail.com,NOT AVAILABLE,80090 90307,,Art and Culture.
Mithila Creative Society,"Chintamani Sadan, Tirhut Academy Road",Samastipur,mail2mcs@rediffmail.com,NOT AVAILABLE,? 91-93101 82711,,To work in areas of education and gender empowerment.
Manavi Seva Sansthan,"Saraswati Nagar, Road No-2, MIT",Saraswati Nagar,manavisevasansthan16@gmail.com,NOT AVAILABLE,"95766 28091, 70047 36163",,"Agriculture, Art and Craft, Awareness Generation, Child Rights, Consumer Issues, Health, Population, Yoga."
Millennium Institute of Computer & Vocational Literacy,"Ganga Gopal Complex, Municipal Chowk",Chapra,millenniumngo@gmail.com,NOT AVAILABLE,91-94302 10981,91-615-2245038,"Education, cultural."
Mithila Education and Welfare Society,Haripur,Darbhanga,helpline.mict@gmail.com,NOT AVAILABLE,88779 16531,,"Education, General – Social Welfare, Information and Communications Technology, Training, Youth."
MITRASHRAY,"Hathua Enclave, Patna",Patna,anantmohan_patna@yahoo.com,NOT AVAILABLE,? 91-93349 65145,,To work with FVTF
Mohammadia Educational And Welfare Society,"Chand Colony, Phulwari Sharif",Patna,mohammadia.society@gmail.com,NOT AVAILABLE,80841 41281,0612-2555055,"Adolescent Girls Welfare, Advocacy on Social Issues, Agriculture, Animal Welfare, Art and Culture, Ayurveda, Child Labour, Child Rights, Community Development, Cultural Issues, Distance Learning, E-Learning, Economics and Finance, Forestry, Gender, Health, Information and Communications Technology, Legal Awareness, Library, Local Self Governance (Panchayati Raj), Ngo Management, Public Administration, Sericulture, Sex Workers Welfare, Shelter Home, Right To Information, Traditional Health, Tribal Issues, Urban Development, Waste Management, Water, Women’s Issues, Youth."
Movement Against AIDS,"Sinha house, Bankers colony",Muzaffarpur,maa@maaindia.org,NOT AVAILABLE,? 91-99314 04833,,Encouraging equity in reproductive health.
Mission Uday Samajik Vikas Sansthan,"Kanchhedwa, Harsidhi",Champaran,musvs2010@gmail.com,NOT AVAILABLE,91-81020 75036,91-6252-287825,"Education, health, rural development, woman empowerment."
MS Foundations,"Jaynagar, Patna",Patna,msfoundations@yahoo.com,NOT AVAILABLE,? 91-99557 49782,,To help disabled and old age.
Mteerd Society,"31, Ground Floor, Purani Jail Road",Nawada,info_mteerds@yahoo.com,NOT AVAILABLE,? 91-97180 17103,,Create new world.
Mukti Skill Foundation Educational Trust,"Raily, Ntpc Barh",Patna,jha0004@gmail.com,NOT AVAILABLE,84688 55310,,"Adolescent Girls Welfare, Advocacy On Social Issues, Awareness Generation, Child Labour, Child Rights, Development (General), E-Governance, E-Learning, Economics And Finance, Education, Employment, Energy, Environment, Food And Nutrition, General – Social Welfare, Plantation, Pollution, Shelter Home, Sustainable Development, Urban Development, Water, Women Development/Welfare, Youth."
Modern Youth Council,"Bishnupur, Near Dr.S.S.P Chaudhary",Begusarai,dewsoftsuraj@gmail.com,NOT AVAILABLE,? 91-98350 64842,,Social works.
Mushroom Vikash Parishad,"7 HF 7/19, Bahadurpur Housing Colony",Patna,searchvikash@india.com,NOT AVAILABLE,? 91-94310 11258,,"Economic, rural and agriculture development of rural people."
Muskaan Foundation,"Maa Gayatri Complex, Mirchaibari, Katihar",Katihar,info.muskaanfoundation@gmail.com,NOT AVAILABLE,93123 69843,,"Child Welfare, Education, Health, Hiv/Aids, Medical Relief, Old Aged Welfare, Sex Workers Welfare, Shelter Home, Social Awareness, Women Development/Welfare, Women’S Issues."
Mithila Gram Vikas Parishad,"India Rest House, Darbhanga",Darbhanga,mgvp2001@yahoo.com,NOT AVAILABLE,,91-6272-290109,Farmers development
Muskan Social Welfare Society,"Akhilesh Kumar, Gaya",Gaya,msws_gaya@live.com,NOT AVAILABLE,91-94723 60565,91-6429-284796,Education.
Muskan India,"Sultanpur, Danapur",Patna,muskanindia@muskan-india.org,NOT AVAILABLE,? 91-98356 91588,,
MUSKAN,"Sharti Nagar, Main Road",Jehanabad,muskanindia05@yahoo.com,NOT AVAILABLE,"? 91-94312 97090, 91-93040 70172",,New information for grass root ngo & support.
Mobile Theatre,"Shiv Shankar Press Premises, K P Yadav Compound",Patna,,NOT AVAILABLE,,? 91-612-2237997,? Child welfare
Nalanda Minority Educational & Welfare Trust,"Fatma Manzil Asim Behari Nagar, Soh Sarai, Bihar Sharif",Nalanda,salmanakthar@yahoo.com,NOT AVAILABLE,91-93048 03209,91-6112-222684,"Education, health, technology, scienstific & industrial research, minority issue etc."
Mithila Yuva Mandal,"Bahera, Darbhanga",Darbhanga,mym.ngo@gmail.com,NOT AVAILABLE,91-95823 84685,91-6242-222934,Women empowerment.
Narayan Seva Asthali,"Moti Chowk, Saraiya Chhitri Road",Muzaffarpur,narayansdc1995@gmail.com,NOT AVAILABLE,99394 44332,0622-3255029,"Adolescent Girls Welfare, Advocacy On Social Issues, Child Welfare, E-Learning, Education, Micro-Enterprises, Rural Development, Sanitation, Training, Women Development/Welfare."
NARA – National Academy of Rural Action,"Jamuyama, Kadirganj",Nawada,nara.india@yahoo.com,NOT AVAILABLE,,91-6324-210016,Social work
Nari Bal Seva Sansthan,Muzaffarpur,Muzaffarpur,nbss_sh@yahoo.com,NOT AVAILABLE,,91-621-2265172,
Narayani Seva Sansthan,"Narayani Vihar, Ward 1, Near Naka 3, Hajipur",Vaishali,narayani.seva@gmail.com,NOT AVAILABLE,91-94314 05656,91-6224-272261,"Health, nrm, water, women empowerment, child development, rural development, agriculture."
Mudita Foundation,"C.P.Colony, Gaya",Gaya,muditafoundation@gmail.com,NOT AVAILABLE,91-99346 11463,91-631-2200191,"Education, health, child development."
National Council Of Social Welfare,"Bakhar, Bakhar Chandiha",Sheohar,ncsw291@gmail.com,NOT AVAILABLE,96316 49650,,"Adolescent Girls Welfare, Awareness Generation, Child Welfare, Community Development, Development (General), Disability, Environment, General – Social Welfare, Human Rights, Installation Of Borewells, Livelihood, Old Aged Welfare, Orphanage, Poverty, Rehabilitation, Rural Development, Sanitation, Self Help Groups, Shelter Home, Social Awareness, Society And Economy, Sustainable Development, Water, Women Development/Welfare, Women’S Issues, Yoga, Youth."
Nalanda Mother Teresa Aanath Aashram,"Mogal Kuan, Bihar Sharif",Bihar Sharif,anathaashram@yahoo.com,NOT AVAILABLE,? 91-93142 57063,,Adoption of child
National Educational Social Cultural Organization Trust,"Kumhrauli, Kamtaul",Darbhanga,,NOT AVAILABLE,91-94316 56264,,
Nari Nidhi,"2/29 State Banky Colony – 2, Bailey Road",Patna,"narinidhi_muz@sify.com, nirajkumar1971@sify.com",NOT AVAILABLE,"? 91-94300 13517, 91-99342 62978",,
National Development & Social Welfare Council,"Baily Sharif, Station Road",Nawadah,roomy@cyberspace.org,NOT AVAILABLE,,"? 91-6324-222704, 91-6324-222374","? Disadvantaged communities, Education, Environment, Health, Population, Rural Development, Women’s issues"
Natural Society for Atmospheric Development,"2nd Floor, Bari Path Road, Shakuntla Place, Bakerganj",Patna,biharstate@rediffmail.com,NOT AVAILABLE,"91-95703 71753, 91-99552 32232",91-612-3249148,
Nai Disha Pariwar Janchetna Evm Jan Shikshaper Kendrit Swym Sevi Snstha,Khajekalan,Patna,naidishapariwar@gmail.com,NOT AVAILABLE,93867 31401,,"Art And Craft, Art And Culture, Awareness Generation, Child Labour, Child Rights, Community Development, Cultural Heritage., Education, Fair Trade, General – Social Welfare, Social Awareness, Traditional Activist (Guni) Mobilisation, Volunteers, Women Development/Welfare."
Nav Jagriti,"Sikati, Anjani, Parsa",Saran,jagritti_chp@rediffmail.com,NOT AVAILABLE,,91-612-2550783,Flood and water logging issue.
Nashter Educational Society,"Matinagar Barah, Idgha Kasba",Purnia,snashtar@gmail.com,NOT AVAILABLE,? 91-98715 00614,,To work with under priviledge & marginalized people for their over all development & empowerment.
Navalak Singh Dalit Vikas Samiti,"6-D Road, Sadhana Puri",Patna,navalak_ngo@rediffmail.com,NOT AVAILABLE,,91-612-2242164,
Nav Prabhat,"Chamrahra, Mahnar Road",Vaishali,navprabhat2004@gmail.com,NOT AVAILABLE,91-99312 38176,91-6244-266426,Pollution control
Navsrijan Sansthan,"Relly Bazar, Ramnagar",Champaran,nss67_ramnagar@rediffmail.com,NOT AVAILABLE,? 91-94300 25230,91-6256-225230,"To provide rural health service, education."
Navdeep Foundation,"Ranjan – Residence, Balughat",Muzaffarpur,navdeepfoundation@gmail.com,NOT AVAILABLE,91-94731 03436,91-621-3206085,"Education, health, nrm, water, women empowerment, child development, rural development, old age care."
Nayi Jyoti Educational and Welfare Society,"Marar, Parsa",Saran,njewsociety@gmail.com,NOT AVAILABLE,99996 68707,,Social Work.
Nav Nirman Sahyog Society,"Budha Shopping Complex, Janta Cinema Road",Gopalganj,nilemgg@gmail.com,NOT AVAILABLE,89693 07265,,"Advocacy On Social Issues, Child Labour, Child Rights, Corporate Social Responsibility, Disaster Management, Human Rights, Law, Legal Awareness, Ngo Management, Right To Information."
National Foundation for Social Development & Common Research,"Dwarikapur,",Muzaffarpur,ram.kumar2580@gmail.com,NOT AVAILABLE,,,
Nav Jagriti Sanghrash Foundation,"Chitterkuit Nagar, Road No. 3A10, Khagri Road, Takiyapar",Patna,navjagritisanghrash@gmail.com,NOT AVAILABLE,72729 66603,,"Agriculture, Anti Drug Campaign, Awareness Generation, Child Labour, Climate Change, E-Learning, Education, Employment, Environment, General."
Neet Foundation,"Hathsarganj, Hajipur",Vaishali,neetfoundation@gmail.com,NOT AVAILABLE,? 91-98356 74933,,Community development
Nezamia Educational Society,"Brahbatra, Arrah Bhojpur",Arrah Bhojpur,shadab@delhimail.com,NOT AVAILABLE,91-93044 05345,91-6182-244342,Education for all.
Nav Jagaran Gramin Vikas Samiti,"Maner, Patna",Patna,ngvsorg@yahoo.co.in,NOT AVAILABLE,91-93348 89852,91-6115-286576,
NGVS – Navajagran Gramin Vikas Samiti,"Maner, Patna",Patna,ngvs@yahoo.co.in,NOT AVAILABLE,,91-6115-286576,"Organisation, education, social awareness, training, development and for emancipation."
NICE Society,"403/B1, R.K.Villa Apartment, Mahesh Nagar, Boring Road",Patna,nicesociety@hotmail.com,NOT AVAILABLE,91-93863 47581,,Enterprenaurship development
Ngo Consultancy,"Matrisukh, Dadiji Lane, Boring Road",Patna,infongotoday@gmail.com,NOT AVAILABLE,93341 71477,,"Adolescent Girls Welfare, Advocacy On Social Issues, Anti Drug Campaign, Art And Craft, Disability, Distance Learning, Micro-Enterprises, Minorities, Ngo Management."
Network Institute of Socio Economic Development,"Sandha,",Muzaffarpur,tensionfree81@yahoo.com,NOT AVAILABLE,,91-94314 04249,
NEWS – Novel Education & Welfare Society,"News Campus, Bhola Babu Complex, Near Teen Lalten",Bettiah,shyambettiah@gmail.com,NOT AVAILABLE,91-99342 88720,91-6254-240407,"Education, agriculture, child development."
NISCHAL,"Srinagar Colony,",Patna,nischal_patna@sify.com,NOT AVAILABLE,,,To work on watershed.
Naya Vihan Foundation,"Near Hdfc Bank, Front of Sandish Compound",Bhagalpur,nvftrust@gmail.com,NOT AVAILABLE,93864 05212,,"Child Welfare, Employment, Group Promotion, Herbal Medicine, Human Rights, Social Awareness, Women’S Issues Micro Finance and Distribution Of Small Loans."
Noor-E-Mohammad Educational nd Welfare Society,"Ali Nagar, Rajpur, Sabour",Bhagalpur,news4edu@live.com,NOT AVAILABLE,95349 55559,,"Awareness Generation, Community Development, E-Learning, Food and Nutrition."
Om Mahila Audyogik Prashikshan Sansthan,Muzaffarpur,Muzaffarpur,swapandey54@gmail.com,NOT AVAILABLE,91-99393 90963,,Program development.
Pallav Samajik Sewa Sanstha,"Gandhi Murti, Punaichak",Patna,,NOT AVAILABLE,,? 91-612-2221442,? Energy
NDCC,"‘, Patna",Patna,,NOT AVAILABLE,,"? 91-612-2266332, 91-612-2266552","? Media, Training, Women’s issues"
Nirman Chakra,"Subhash Pally Chowk, Kishanganj",Kishanganj,nirman.chakra@yahoo.com,NOT AVAILABLE,,91-6456-226131,"Education, health, women empowerment and social economic development program."
Pankhudi Foundation,"Belal Campus, Near Makka Tower, Samanpura, Rajabazar",Patna,info@pankhudifoundation.org,NOT AVAILABLE,82944 71834,0612-6452984,Working For Underprivileged Children.
Onus Society,Ward 3,Madhepura,nanad786@gmail.com,NOT AVAILABLE,"94734 92984, 94706 47639",,"Adolescent Girls Welfare, Advocacy on Social Issues, Agriculture, Awareness Generation, Child Labour, Child Rights, Child Welfare, Climate Change, Cultural Issues, Development (General), Disability, Environment, Food and Nutrition, Forest Management, Gender, Human Development, Local Self Governance (Panchayati Raj), Mentally Handicapped Persons, Old Aged Welfare, Orphanage, Rural Development, Sex Workers Welfare, Shelter Home, Society and Economy, Water, Women Development/Welfare."
PANDIT,"S K Nagar, Hanuman Nagar, Kankarbahg",Patna,kumar.vinay80@gmail.com,NOT AVAILABLE,? 91-98671 22639,,
Panda Baba Institute of Rural Development & Social Research,"Kharika, Bhalunidham, Natwar",Rohtas,pbirdsr@yahoo.com,NOT AVAILABLE,? 91-99349 70483,,"Rural development, social change"
NIDAN,"A1/12, Near Pani Tanki",Patna,,NOT AVAILABLE,,? 91-612-2261725,? Development(General)
Param Baibhav Foundation,"Dhaneshwae Ghat Road, Biharsarif",Nalanda,sujeetverama_sanmarg@yahoo.com,NOT AVAILABLE,91-94314 88323,,
Parivesh Purn Jagran Sansthan,"Hardas Bigha, Baikatpur, Khusrupur",Patna,parivesh_org@rediffmail.com,NOT AVAILABLE,91-94318 87796,,For constructive development of the society.
Panna Devi Mahila Shilp Prashikhan Kendra,"Ashok Nagar Road No. 1, Kankerbagh",Patna,,NOT AVAILABLE,,? 91-612-2368116,"? Development(General), Environment"
Path Angikanchal,"Simna Complex, Dr. R.P.Path, New Market",Katihar,pathangikanchal@gmail.com,NOT AVAILABLE,? 91-94316 26248,,
Parakh Sanskritik Manch,"Shastri Nagar, Purnea",Purnea,parakh2002@yahoo.com,NOT AVAILABLE,91-99346 42410,,Social change through cultural activities.
